Target,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196
0.81,110.112,104.064,110.0367794,42,0,0.118763674,-0.50782333,0.50782333,0.118763674,8.653055556,0.087962963,8.653055556,0.087962963,3.077660438,166.3883389,5.983127663,4.203828268,4.203828268,3.7876937,2.268580801,2.268580801,1.519852103,1.519852103,0.829737489,0.829737489,0.49303061,0.49303061,-1.18,64.0524865,4.966627566,1.738120536,0.904141896,47.01987062,10.21305479,11.49902367,0,0,0,0,0,0,0,0,6.066367068,12.13273414,6.066367068,0,10.21305479,0,0,0,0,0,0,24.26546827,0,11.49902367,0,0,11.49902367,0,10.21305479,0,0,0,24.26546827,0,0,0,40.46,0,0,0,11.49902367,0,0,18.19910121,6.066367068,0,0,10.21305479,0,0,0,0,0,0,0,0,0,23.33333333,0,8,2,2,0,0,0,1,0,1,2,2,2,0,0,0,0,1,1.0978,29.7716,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.76,79.102,74.062,79.04219916,30,0,0.026728768,-0.264736971,0.264736971,0.026728768,3.784722222,1.75,3.784722222,1.75,3,75.86113959,4.242640687,3.333964941,3.333964941,3,1.849731113,1.849731113,1.024563865,1.024563865,0.566487409,0.566487409,0.312602027,0.312602027,-0.85,34.39946188,3.344174757,1.552582713,0.549000848,36.6510511,0,0,0,0,0,0,4.983978521,0,0,0,6.066367068,12.13273414,12.39368714,0,0,0,0,4.983978521,0,0,0,30.59278835,0,0,0,0,0,0,4.983978521,0,0,0,30.59278835,0,0,0,12.89,0,0,0,0,0,0,0,12.39368714,18.19910121,4.983978521,0,0,0,0,0,0,0,0,0,0,13,0,6,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.0816,24.237,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.74,100.165,88.069,100.1000484,42,0,0.016423873,-0.313931401,0.313931401,0.016423873,3.319444444,0.674768519,3.319444444,0.674768519,2.12291795,48.04184398,5.112884175,4.698670613,4.698670613,3.39384685,2.834933866,2.834933866,2.059295861,2.059295861,1.24509976,1.24509976,0.797693978,0.797693978,-0.08,47.19725257,5.064508671,2.284554637,1.450252015,44.2929127,10.63357721,0,0,0,0,0,0,0,0,0,0,6.9237372,25.67611005,0,0,0,0,10.63357721,0,12.96557803,19.63426922,0,0,0,10.63357721,0,0,0,25.67611005,0,0,6.9237372,0,0,0,0,24.06,0,0,0,0,6.041840829,19.63426922,0,0,0,17.55731441,0,0,0,0,0,0,0,0,0,0,12.83333333,1,7,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.4323,30.3344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.64,180.156,168.06,180.0633881,72,0,0.218264691,-0.39065918,0.39065918,0.218264691,9.24337963,-2.168009259,9.24337963,0.32412037,2.705837489,162.1173001,9.353371151,6.290580638,6.290580638,5.509854462,3.524373995,3.524373995,2.816708822,2.816708822,1.910460047,1.910460047,1.03007608,1.03007608,-0.24,431.7698706,9.845034014,3.249570652,1.445817625,68.64284444,30.26949993,18.31189916,0,5.787111153,0,0,0,0,0,0,0,0,0,13.21376393,30.26949993,0,0,0,0,24.09901032,13.21376393,0,0,0,0,0,0,0,62.84541122,4.736862954,0,0,0,0,0,0,110.38,30.70589228,5.106527395,0,6.606881965,0,0,0,0,0,4.736862954,20.42610958,0,0,0,0,0,0,0,0,0,41.75,1,12,5,6,0,1,1,0,0,0,6,5,6,1,0,1,1,1,-3.2198,36.008,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.62,110.112,104.064,110.0367794,42,0,0.156883181,-0.504260125,0.504260125,0.156883181,8.669259259,-0.076388889,8.669259259,0.076388889,3.134861511,162.6383389,5.983127663,4.203828268,4.203828268,3.804530453,2.274563865,2.274563865,1.488714335,1.488714335,0.881731844,0.881731844,0.464163097,0.464163097,-1.18,72.49526583,4.966627566,1.738120536,0.729374857,47.01987062,10.21305479,0,11.49902367,0,0,0,0,0,0,0,12.13273414,12.13273414,0,0,10.21305479,0,0,0,0,0,0,24.26546827,0,11.49902367,0,0,11.49902367,0,10.21305479,0,0,0,24.26546827,0,0,0,40.46,0,0,0,11.49902367,0,0,12.13273414,12.13273414,0,0,10.21305479,0,0,0,0,0,0,0,0,0,23.33333333,0,8,2,2,0,0,0,1,0,1,2,2,2,0,0,0,0,1,1.0978,29.7716,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61,122.127,116.079,122.0480128,46,0,0.24976195,-0.36555064,0.36555064,0.24976195,10.38314815,-0.441574074,10.38314815,0.441574074,2.981454614,207.5576621,6.690234444,4.742213232,4.742213232,4.304530453,2.503213995,2.503213995,1.60595117,1.60595117,0.946054734,0.946054734,0.508512197,0.508512197,-1.38,129.2253387,5.751233596,2.259334201,1.2528322,52.51740601,5.733667477,0,0,5.907179729,0,0,9.778515705,0,0,0,0,12.13273414,12.39368714,5.563451492,4.794537184,5.907179729,0,4.983978521,5.733667477,0,0,30.08987277,0,0,5.733667477,0,0,0,10.89115825,0,0,10.35798868,24.52642128,0,0,0,55.98,5.907179729,4.794537184,0,0,5.563451492,0,6.196843572,18.32957771,0,4.983978521,5.733667477,0,0,0,0,0,0,0,0,0,25.33333333,0,9,2,3,0,0,0,0,1,1,2,1,3,1,0,0,0,1,0.1805,32.7549,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0.59,96.089,92.057,96.03236275,36,0,0.25010594,-0.313175949,0.313175949,0.25010594,10.17388889,-0.115740741,10.17388889,0.115740741,3.275329776,175.3862124,5.112884175,3.587512694,3.587512694,3.39384685,1.881205527,1.881205527,1.102496846,1.102496846,0.593320831,0.593320831,0.302763563,0.302763563,-1.12,47.19725257,4.050068027,1.552052461,0.855121687,40.03222118,4.983978521,0,0,0,5.559266895,0,4.794537184,4.983978521,0,0,0,0,12.26321064,6.327320075,0,0,0,9.967957042,0,0,0,28.94433479,0,0,5.559266895,0,0,0,9.967957042,0,0,0,23.3850679,0,0,0,45.75,0,4.794537184,0,5.559266895,0,0,18.59053071,0,0,9.967957042,0,0,0,0,0,0,0,0,0,0,20.16666667,0,7,1,3,0,0,0,0,1,1,2,1,3,0,0,0,0,1,-0.2301,24.8577,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,58.08,52.032,58.04186481,24,0,0.119214944,-0.303414233,0.303414233,0.119214944,9.173611111,0.638888889,9.173611111,0.638888889,2.296835262,17.2451125,3.414213562,2.692705341,2.692705341,1.914213562,1.351057332,1.351057332,0.574914957,0.574914957,0.166666667,0.166666667,0,0,-0.33,6.854752972,3.67,2.67,1.67,25.63065736,4.794537184,6.286160523,0,0,0,0,0,0,0,0,6.9237372,0,6.420821623,0,4.794537184,6.286160523,0,0,0,13.34455882,0,0,0,0,0,0,0,0,6.286160523,4.794537184,0,13.34455882,0,0,0,0,17.07,0,4.794537184,0,0,6.420821623,6.286160523,0,0,6.9237372,0,0,0,0,0,0,0,0,0,0,0,12.5,0.666666667,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.5953,16.355,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.58,60.052,56.02,60.02112937,24,0,0.292299261,-0.471221447,0.471221447,0.292299261,8.951388889,0.375,8.951388889,0.375,2.296835262,18,3.414213562,2.39384685,2.39384685,1.914213562,0.879652811,0.879652811,0.331927305,0.331927305,0.096225045,0.096225045,0,0,-0.53,6.854752972,3.47,2.47,1.47,24.37926047,4.736862954,0,0,0,6.472220865,0,4.794537184,0,0,0,0,0,0,7.109797541,9.531400138,6.472220865,0,0,0,0,7.109797541,0,0,0,0,0,0,0,13.58201841,9.531400138,0,0,0,0,0,0,26.3,0,0,0,0,6.472220865,0,7.109797541,0,0,4.736862954,4.794537184,0,0,0,0,0,0,0,0,0,14.5,0.5,4,0,2,0,0,0,0,0,0,2,0,2,1,0,0,0,0,-0.2108,13.073,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57,56.064,52.032,56.02621475,22,0,0.141745822,-0.29858709,0.29858709,0.141745822,9.055555556,0.638888889,9.055555556,0.638888889,2.732050808,24.26466251,3.414213562,2.27005561,2.27005561,1.914213562,0.977283884,0.977283884,0.371785024,0.371785024,0.096225045,0.096225045,0,0,-0.59,6.854752972,3.41,2.41,1.41,24.94105432,0,6.286160523,0,0,0,0,4.794537184,0,0,0,6.578935684,6.076020107,0,0,4.794537184,6.286160523,0,0,0,0,0,12.65495579,0,0,0,0,0,0,6.286160523,4.794537184,0,0,12.65495579,0,0,0,17.07,0,0,0,0,6.286160523,0,6.076020107,0,0,6.578935684,4.794537184,0,0,0,0,0,0,0,0,0,14,0,4,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.3713,16.261,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.56,72.107,64.043,72.05751488,30,0,0.04663817,-0.381449382,0.381449382,0.04663817,4.944444444,1,4.944444444,1,2.083333333,15.21928095,3.535533906,3.236675415,3.236675415,2.5,2.077350269,2.077350269,1.319479217,1.319479217,0.827350269,0.827350269,0.510310363,0.510310363,-0.04,22.88643539,3.161612903,1.410312175,0.618363684,31.94179145,4.736862954,0,0,0,0,0,0,0,0,0,0,12.84164325,13.21376393,0,4.736862954,0,0,0,0,12.84164325,13.21376393,0,0,0,0,0,0,0,13.21376393,4.736862954,0,12.84164325,0,0,0,0,9.23,0,0,0,0,0,13.21376393,12.84164325,0,0,0,4.736862954,0,0,0,0,0,0,0,0,0,9.5,1,5,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0.7968,20.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52,72.107,64.043,72.05751488,30,0,0.129065033,-0.300042385,0.300042385,0.129065033,9.8125,0.25462963,9.8125,0.25462963,2.847378923,38.91260938,4.28445705,3.615355072,3.615355072,2.27005561,1.764784317,1.764784317,1.055568494,1.055568494,0.497890958,0.497890958,0,0,-0.33,9.651484454,4.67,1.942479564,3.67,31.99559947,4.794537184,5.783244946,0,0,0,0,0,0,0,0,6.9237372,6.9237372,6.420821623,0,4.794537184,5.783244946,0,0,0,20.26829602,0,0,0,0,0,0,0,0,5.783244946,4.794537184,0,20.26829602,0,0,0,0,17.07,0,4.794537184,0,5.783244946,6.420821623,0,0,6.9237372,6.9237372,0,0,0,0,0,0,0,0,0,0,0,14.16666667,0.75,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.9854,20.972,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.49,114.192,100.08,114.1156984,48,0,0.016445415,-0.311454563,0.311454563,0.016445415,3.369212963,0.658518519,3.369212963,0.658518519,2.192377158,54.92878689,5.983127663,5.568914101,5.568914101,3.7876937,3.25565417,3.25565417,2.618591722,2.618591722,1.544998121,1.544998121,0.900259885,0.900259885,-0.08,70.79892376,6.046262626,2.464484912,1.456225286,50.65785481,10.63357721,0,0,0,0,0,0,0,0,0,0,13.8474744,25.17319447,0,0,0,0,10.63357721,0,25.93115606,13.08951281,0,0,0,10.63357721,0,0,0,25.17319447,0,0,13.8474744,0,0,0,0,24.06,0,0,0,0,12.08368166,13.08951281,0,0,0,24.48105161,0,0,0,0,0,0,0,0,0,0,14.66666667,1,8,2,2,0,1,1,0,0,0,2,2,2,0,0,1,1,1,-0.0438,34.9294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48,76.095,68.031,76.0524295,32,0,0.145448324,-0.358682481,0.358682481,0.145448324,4.46875,0.388888889,4.46875,0.388888889,2.190609687,12.36452798,4.121320344,3.523603362,3.523603362,2.414213562,1.39384685,1.39384685,0.695201399,0.695201399,0.23570226,0.23570226,0.11785113,0.11785113,-0.08,11.2451125,4.92,3.92,3.92,31.69622572,9.473725908,6.792942306,0,0,0,0,0,0,0,0,0,0,14.21959508,0,9.473725908,0,0,0,0,0,21.01253739,0,0,0,0,0,0,0,21.01253739,9.473725908,0,0,0,0,0,0,18.46,0,0,0,0,6.792942306,0,0,14.21959508,0,9.473725908,0,0,0,0,0,0,0,0,0,0,12.5,1,5,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0.2367,18.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.45,107.156,98.084,107.0734993,42,0,0.037536012,-0.258488086,0.258488086,0.037536012,4.173611111,1.087962963,4.173611111,1.087962963,3.077660438,164.2466295,5.983127663,5.179264403,5.179264403,3.7876937,2.691230531,2.691230531,1.920349576,1.920349576,1.027560864,1.027560864,0.679335151,0.679335151,-0.85,64.0524865,5.28986014,1.948262116,1.059403088,49.38093533,0,0,0,0,0,0,4.983978521,0,0,0,6.066367068,25.98020854,11.38785599,0,0,0,0,4.983978521,0,13.8474744,0,29.5869572,0,0,0,0,0,0,4.983978521,0,13.8474744,11.38785599,18.19910121,0,0,0,12.89,0,0,0,0,0,11.38785599,0,0,32.0465756,4.983978521,0,0,0,0,0,0,0,0,0,0,16.33333333,0.285714286,8,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.69844,33.711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4,107.156,98.084,107.0734993,42,0,0.037236297,-0.261334841,0.261334841,0.037236297,4.078703704,1.079259259,4.078703704,1.079259259,3.032455532,143.2466295,5.983127663,5.179264403,5.179264403,3.7876937,2.681164425,2.681164425,1.976930536,1.976930536,1.059247121,1.059247121,0.541748329,0.541748329,-0.85,70.79892376,5.28986014,1.948262116,1.059403088,49.38093533,0,0,0,0,0,0,4.983978521,0,0,0,6.066367068,25.47729296,11.89077157,0,0,0,0,4.983978521,0,13.8474744,0,29.5869572,0,0,0,0,0,0,4.983978521,0,13.8474744,11.25737949,18.32957771,0,0,0,12.89,0,0,0,0,0,5.693927995,5.563451492,0,26.11068504,11.05034559,0,0,0,0,0,0,0,0,0,0,16.33333333,0.285714286,8,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.69844,33.711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.39,150.13,140.05,150.0528234,60,0,0.183115006,-0.3878997,0.3878997,0.183115006,8.87662037,-1.413194444,8.87662037,0.15337963,2.515835979,102.6059378,7.723614639,5.21361053,5.21361053,4.625897658,2.965421244,2.965421244,2.272429169,2.272429169,1.474040131,1.474040131,0.790638472,0.790638472,-0.2,171.9622554,7.902040816,2.811342155,1.277891156,57.48366857,25.16297253,18.31189916,6.290026729,0,0,0,0,0,0,0,0,0,0,6.606881965,25.16297253,0,0,0,0,24.60192589,6.606881965,0,0,0,0,0,0,0,51.63491744,4.736862954,0,0,0,0,0,0,90.15,24.60192589,0,0,6.606881965,0,0,0,0,0,4.736862954,20.42610958,0,0,0,0,0,0,0,0,0,34.33333333,1,10,4,5,0,1,1,0,0,0,5,4,5,0,0,1,1,1,-2.5823,29.9792,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38,107.156,98.084,107.0734993,42,0,0.037478544,-0.261592054,0.261592054,0.037478544,4.04,1.087962963,4.04,1.087962963,3.077660438,164.2466295,5.983127663,5.179264403,5.179264403,3.7876937,2.681164425,2.681164425,1.97457319,1.97457319,1.052156145,1.052156145,0.687274039,0.687274039,-0.85,64.0524865,5.28986014,1.948262116,1.059403088,49.38093533,0,0,0,0,0,0,4.983978521,0,0,0,0,31.54366003,11.89077157,0,0,0,0,4.983978521,0,13.8474744,0,29.5869572,0,0,0,0,0,0,4.983978521,0,13.8474744,11.25737949,18.32957771,0,0,0,12.89,0,0,0,0,0,5.693927995,5.563451492,0,19.18694784,17.97408279,0,0,0,0,0,0,0,0,0,0,16.33333333,0.285714286,8,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.69844,33.711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.38,107.156,98.084,107.0734993,42,0,0.040126459,-0.261334314,0.261334314,0.040126459,4.078703704,1.118055556,4.078703704,1.118055556,3.134861511,160.4966295,5.983127663,5.179264403,5.179264403,3.804530453,2.687147489,2.687147489,1.905710298,1.905710298,1.271166797,1.271166797,0.564625918,0.564625918,-0.85,72.49526583,5.28986014,1.948262116,0.860936931,49.38093533,0,0,0,0,0,0,4.983978521,0,0,0,6.066367068,25.47729296,11.89077157,0,0,0,0,4.983978521,0,13.8474744,0,29.5869572,0,0,0,0,0,0,4.983978521,0,13.8474744,11.25737949,18.32957771,0,0,0,12.89,0,0,0,0,0,5.693927995,5.563451492,0,19.18694784,17.97408279,0,0,0,0,0,0,0,0,0,0,16.33333333,0.285714286,8,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1.69844,33.711,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.36,190.246,176.134,190.1106131,74,0,0.250231895,-0.315722676,0.315722676,0.250231895,11.63753118,0.165833333,11.63753118,0.165833333,2.146934161,409.9937129,9.543605595,8.070640357,8.070640357,6.843336593,5.248605811,5.248605811,4.356391378,4.356391378,3.384141991,3.384141991,2.741377411,2.741377411,-1.09,2789.306705,8.237481995,2.953088807,1.121434853,82.75039725,9.883888252,0,0,0,5.559266895,0,4.794537184,0,0,0,6.066367068,24.94985114,30.76771392,0,0,0,0,9.883888252,5.917906046,18.88348407,13.08951281,34.24683328,0,0,10.8760555,0,0,0,17.65661246,6.544756406,5.917906046,18.03265566,22.99363839,0,0,0,34.03,0,4.794537184,0,5.559266895,11.83581209,19.63426922,12.11474962,6.066367068,10.63346672,11.38315567,0,0,0,0,0,0,0,0,0,1.958009259,27.54199074,0.545454545,14,1,3,0,2,2,0,1,1,3,1,3,0,0,1,1,3,0.555,54.4197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.35,180.156,168.06,180.0633881,72,0,0.1109872,-0.387497927,0.387497927,0.1109872,8.973703704,-1.64037037,8.973703704,1.64037037,2.760252076,103.587975,9.464101615,6.147383188,6.147383188,5.464101615,3.549193338,3.549193338,2.94355492,2.94355492,2.099462226,2.099462226,1.212125081,1.212125081,-0.24,416.3143648,9.845034014,3.249570652,1.32667687,68.32353296,30.63916437,36.62379833,0,0,0,0,0,0,0,0,0,0,0,0,30.63916437,0,0,0,0,36.62379833,0,0,0,0,0,0,0,0,67.2629627,0,0,0,0,0,0,0,121.38,36.62379833,0,0,0,0,0,0,0,0,0,30.63916437,0,0,0,0,0,0,0,0,0,44,1,12,6,6,1,0,1,0,0,0,6,6,6,0,1,0,1,1,-3.8346,36.0408,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.32,70.091,64.043,70.04186481,28,0,0.142007666,-0.298576497,0.298576497,0.142007666,9.318055556,0.75,9.318055556,0.75,2.924418198,45.60964047,4.121320344,3.140299098,3.140299098,2.414213562,1.479719196,1.479719196,0.661866187,0.661866187,0.27101751,0.27101751,0.07856742,0.07856742,-0.59,11.2451125,4.41,3.41,3.41,31.30599644,0,6.286160523,0,0,0,0,4.794537184,0,0,0,6.076020107,12.99975731,0,0,4.794537184,6.286160523,0,0,0,6.9237372,0,12.15204021,0,0,0,0,0,0,6.286160523,4.794537184,0,6.9237372,12.15204021,0,0,0,17.07,0,4.794537184,0,0,0,6.286160523,6.076020107,12.99975731,0,0,0,0,0,0,0,0,0,0,0,0,15,0.25,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.7614,20.878,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.31,103.121,94.049,103.0633285,42,0,0.319956343,-0.480086579,0.480086579,0.319956343,9.805324074,-0.928240741,9.805324074,0.49537037,3.343417059,72.09004635,5.86180732,4.217269206,4.217269206,3.180739213,2.165094483,2.165094483,1.352979031,1.352979031,0.757023813,0.757023813,0.174620426,0.174620426,-0.57,27.9770933,6.43,2.577420843,2.16664825,42.12972392,10.84019487,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,6.9237372,6.420821623,0,0,9.901064579,5.969305288,0,0,5.733667477,19.38639965,0,0,0,0,5.733667477,0,0,0,17.11767351,4.794537184,0,13.34455882,0,0,0,0,63.32,12.01114612,4.794537184,0,0,6.420821623,0,0,6.9237372,0,0,10.84019487,0,0,0,0,0,0,0,0,0,23.5,0.75,7,3,3,0,0,0,0,0,0,2,2,3,2,0,0,0,0,-0.1917,25.9022,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
